# generated: model=plummer N=65536 seed=2026 G=1.0 Mtot=10.0 Rscale=2.0
-7.6982137920e+00 -5.9421884644e-01 -4.2927916887e+00    3.8977766858e-01 -4.9931490456e-01  3.0083217983e-01    1.5258789062e-04
 9.4665126482e-01  2.6252965475e+00  1.1091565122e-01    7.7065607881e-01 -9.1314122045e-01  1.2046897639e+00    1.5258789062e-04
-1.3327602664e+00  3.0750761654e+00  1.0630006831e-01    1.2529492272e+00 -7.0895613063e-01 -2.9606644829e-01    1.5258789062e-04
 1.0063809884e+01 -1.0837703913e+00  4.5975325208e+00    6.1408922748e-01 -3.2653978970e-01  3.0616654912e-01    1.5258789062e-04
-1.2300000751e-01  2.6758482952e+00  1.4290815777e-01    9.3526765243e-01  9.8710613359e-01 -1.3549252733e+00    1.5258789062e-04
-1.2468467581e+00 -3.8266943576e-01 -9.2451103552e-01    4.6668963910e-01 -8.2846864463e-01 -2.2395970453e-01    1.5258789062e-04
-3.8009671369e+00 -2.3130813819e+00  8.5363759958e+00   -7.1995060047e-01  2.5345355430e-01 -2.2227714492e-01    1.5258789062e-04
 6.2867227179e-01  4.7077187696e-01  9.8811406333e-02    1.0225136604e+00 -4.8105358274e-02  1.3268840146e-01    1.5258789062e-04
-2.1821727848e+00  5.7407108623e-01 -2.0572668168e+00    1.2851586709e+00 -3.7772080630e-01 -6.1648510155e-01    1.5258789062e-04
-1.0784143865e+00 -8.3359527606e+00 -3.0586184954e+00    2.6506577522e-01  8.2564876680e-01  3.3753782628e-02    1.5258789062e-04
-1.5428919615e+00  5.9535429992e-01 -3.9672308204e+00    1.0679734851e-01 -2.5764928981e-01  1.5866343880e-01    1.5258789062e-04
-4.0442495672e-01 -3.1434454260e+00 -5.1214465598e-03   -7.6686396847e-02  3.6253142242e-01  1.4877274814e-01    1.5258789062e-04
-1.4720857623e+00 -2.6337842099e-02  2.0778690637e+00    2.0314414616e-01 -2.2254166192e-01 -3.1490605201e-01    1.5258789062e-04
 1.4784528875e+00  7.2690520458e-01  4.0264248060e-01    2.6137106880e-01 -5.9426714805e-01  1.1556634715e+00    1.5258789062e-04
 2.0591452421e+00 -1.8027700820e+00  1.0114313127e+00    7.3272253062e-01 -2.9572137319e-01  7.9927027830e-01    1.5258789062e-04
-2.3578830263e+00  2.1017951097e+00  2.8141445486e+00    1.2084575638e+00  5.9475720124e-01 -3.9464243363e-01    1.5258789062e-04
-7.9638426023e-01 -1.8384545011e+00 -2.1268462864e+00    1.3513646860e+00  6.8438627234e-02  6.3896498420e-01    1.5258789062e-04
-1.0054134191e+00  3.7473327829e+00  2.3629372262e+00   -1.2035679270e+00  1.4318219025e-01 -1.2263042674e+00    1.5258789062e-04
 6.7873466078e+00  1.1440695584e+01 -7.0178311749e-01   -4.9575423474e-02  5.2411965559e-01 -4.2434204595e-02    1.5258789062e-04
 2.6448454519e+00 -1.6566212652e+00  1.3016544027e+00   -9.8302826916e-01  4.7199548907e-02  1.6564203806e+00    1.5258789062e-04
-1.6921900437e+00  3.1169806118e+00 -1.7174037943e+00    8.0957178359e-01 -1.2356979406e-01 -2.3423126000e-01    1.5258789062e-04
-1.6156281035e-01 -5.1914945343e+00 -2.7878508606e+00    2.4860959095e-01 -5.7541732317e-01  8.1490997547e-01    1.5258789062e-04
-2.2638399484e+00 -7.4743651554e-01  1.6106137796e+00    6.4522334947e-01  7.2091620950e-01  6.4620497656e-01    1.5258789062e-04
-1.3174163985e+00  2.0453179353e-01  1.1540641008e+00    4.2933834059e-01  7.3112771118e-01  8.8806481539e-01    1.5258789062e-04
 2.5525730742e+00 -3.3882432481e-01 -4.1669310771e+00   -1.0893958893e+00  5.3992392542e-01  1.0324607874e+00    1.5258789062e-04
 2.8916894927e+00 -1.5992474915e-01 -4.5624062715e+00    3.3958584667e-01 -1.9086389310e-01 -7.8015506587e-02    1.5258789062e-04
 1.1753662809e+01 -1.2203608182e+01  2.3773792075e+00   -1.2858710739e-01  1.6946779129e-01 -7.1232140955e-01    1.5258789062e-04
-4.7319883058e-03 -4.0476340102e-01 -4.1097782793e-01    2.7752463923e-01  3.5272505454e-01  2.4857045450e-02    1.5258789062e-04
-9.8570090246e-01  1.4440066136e+00  1.9837184710e+00    6.8856183144e-01 -1.2077650425e+00 -9.4266433169e-01    1.5258789062e-04
-3.9310649936e-02  8.4476772374e-01  1.6655289946e-01    4.5962767390e-01  4.9009208976e-01 -2.6885270649e-01    1.5258789062e-04
-2.1289730063e+00 -2.3439536768e-02  1.4851323174e+00    1.3496935411e+00  2.6330050322e-01 -9.0648657430e-01    1.5258789062e-04
-1.9052978304e-01 -2.0163543383e+00  1.4633392663e+00    8.7885074383e-02  4.7592010915e-01 -8.3198496517e-01    1.5258789062e-04
 1.0830419290e+00 -4.9720254790e-01 -9.2609068384e-01   -7.3312446852e-01  4.4666522681e-01  1.0343595379e+00    1.5258789062e-04
 1.3450251008e+01  2.4920156201e+01  8.0723247869e+01    9.0803771620e-02  1.8134545882e-02  3.7069519117e-01    1.5258789062e-04
-3.9604186726e+00 -1.4581025172e+00 -7.1016999983e-01   -2.2644252885e-01  3.5649071959e-02  4.3682176211e-01    1.5258789062e-04
 1.9598808850e+00  4.2695569363e-01 -6.8432197152e-01    1.4190262088e+00  8.7533724922e-01  4.9912176847e-01    1.5258789062e-04
-8.6648726717e-01  4.8468317407e+00  8.6462735184e-02    2.7187514478e-01  6.7047734838e-01  1.8403979592e-01    1.5258789062e-04
-4.8862161930e-02 -1.5314236554e+00  4.7556349175e-01   -2.6656780309e-01 -7.2353741471e-01 -1.4008627085e-01    1.5258789062e-04
 1.0312277176e+00 -6.8198024240e-02 -1.4071790452e+00    8.9516102766e-01 -2.8566562973e-01  1.2088953273e+00    1.5258789062e-04
 3.1032564799e+00  2.6193367409e+00 -2.2957276886e+00   -1.6285436559e-01 -3.2074104256e-01 -7.6262237153e-01    1.5258789062e-04
-3.6427275739e+00  1.1799376050e+00 -2.0374916830e-02    1.0051824561e+00  3.0252369108e-01 -4.2634031371e-01    1.5258789062e-04
 8.8617969455e-01  3.7898569427e+00 -2.7795195924e+00    7.9725018186e-01 -9.6533117904e-01  2.3967753614e-01    1.5258789062e-04
 1.7572654588e-01  5.9203959067e-01  2.0405998224e+00    8.7712453654e-01 -6.3005616183e-01 -4.0066861108e-02    1.5258789062e-04
-6.4876511728e-01 -1.1239145275e+00 -4.9335951748e-01   -1.8269205360e-01  1.5068011562e+00  6.4989847683e-01    1.5258789062e-04
-1.3268270711e+00 -1.8560902469e+00  4.2050082073e-01   -4.9681241074e-01  9.5722288447e-01  1.5338910457e+00    1.5258789062e-04
 3.2008138800e+00  3.2887322606e-02 -2.7902587577e+00   -9.5428487867e-02  7.4329104806e-01 -7.3722098400e-01    1.5258789062e-04
 1.0315752192e+00 -5.9784698396e-01  5.6989896669e+00   -4.5176495182e-01 -7.6393620042e-01 -4.0971196931e-01    1.5258789062e-04
-1.0607502259e-01  6.8364250573e+00 -3.1156711990e+00    1.3695806084e-01  7.4864423622e-02 -2.8731990054e-01    1.5258789062e-04
-1.6949386710e+01 -1.2154823604e+01  1.9457782074e+01    1.7937354988e-01 -2.9514079278e-01  6.3939783755e-02    1.5258789062e-04
 6.4221225722e-01  1.0136274564e+00  1.4017985121e+00    4.7399965966e-02 -8.2161697662e-01  1.5816303951e+00    1.5258789062e-04
 3.6262611399e+00 -3.0991404156e+00 -3.0307464946e+00    2.7483386268e-03 -7.7516911695e-02 -1.0404715833e-01    1.5258789062e-04
-1.8873099116e+01 -2.0774432597e+01 -5.6687594982e+01    3.0444900217e-02  4.1107202934e-02  1.8475991143e-02    1.5258789062e-04
 1.4755052234e+00  8.7658481326e-01  1.5021208144e-01   -1.2307639325e+00 -3.5590820520e-01  2.1425227078e-01    1.5258789062e-04
 2.2317999278e-01  1.2261891895e-01 -2.3816255142e-01    2.5280070904e-01 -2.0089097630e-01 -1.3052527162e-01    1.5258789062e-04
 6.8944617866e-01  8.4120327743e-01 -5.6632030705e-01   -1.5190806442e+00 -9.1046638020e-01  5.1905624773e-01    1.5258789062e-04
-5.6236073362e-01 -3.5888086336e+00 -2.9553172491e+00    1.4736258209e-01 -6.7933483975e-01 -2.8787603186e-01    1.5258789062e-04
 3.7336816224e+00  3.1879863128e+00 -1.1865311732e+00    7.7472883781e-02 -6.9104481402e-01  4.6958619612e-01    1.5258789062e-04
 9.8244363056e-01 -6.0723879336e-01  1.1718540080e+00    7.9110177903e-03  1.3850717910e-01 -2.6296679000e-01    1.5258789062e-04
 6.2097393714e-03  6.1885258107e+00  7.5506866291e+00   -2.7099244965e-01 -8.6621266152e-01 -6.2383855267e-01    1.5258789062e-04
-2.2607153061e-01  1.4836466671e+00  4.8710938614e-01    1.9218283653e-01  7.5952171369e-01 -6.9890152842e-01    1.5258789062e-04
-3.4345936101e+00  2.2687390764e+00 -4.0522853590e-01   -2.8606021887e-01 -1.5935812507e-01 -1.1150128984e-01    1.5258789062e-04
-1.0129927644e+00  1.6383931162e-01  9.3429457615e-01    4.7115422854e-01  4.6032980815e-02 -2.8495446146e-01    1.5258789062e-04
 3.6869181905e+00 -1.3311224948e+00 -2.0538909924e+00    2.1550060414e-01  1.0529660572e+00  8.8703803588e-01    1.5258789062e-04
-3.7645628844e-01  1.6354315436e-01 -6.9636972077e-01    1.0468782656e+00 -7.1609898155e-01  4.7188394042e-01    1.5258789062e-04
-5.6189483551e-01 -1.6987798122e+00  2.5007219756e+00    1.0543012388e+00  1.8629420751e-01  6.5516525523e-01    1.5258789062e-04
-1.2890741214e+00 -2.4186812090e-02 -1.5204197330e+00    1.2347805372e-01 -1.4120390762e-01  1.4447114009e-01    1.5258789062e-04
-1.1562119853e-01  4.8038372483e-01 -3.5061213162e+00    3.3353005444e-01 -2.1513718586e-01 -4.8538948767e-02    1.5258789062e-04
-4.8346684833e+00 -3.4832207126e-02 -4.9742766033e+00   -5.1403513196e-01  4.8390152486e-01 -7.7740571308e-02    1.5258789062e-04
 1.1377550579e+00 -1.1348993266e+00  9.5841876305e-01   -3.2745090696e-02  2.1244242929e-02 -1.6886809785e-01    1.5258789062e-04
 2.6199974869e+00  2.7687571208e-02 -1.0527703152e+01   -9.6950596315e-02 -4.4259815292e-02  5.7943865407e-02    1.5258789062e-04
-1.0830663042e+00  1.9455473179e+00 -9.0667525364e-01    1.2315708981e+00 -7.4906679368e-01 -5.5973444535e-01    1.5258789062e-04
 4.6978921244e-01  2.1098054903e+00 -3.0578446615e-01    4.2809503346e-01 -9.9969290042e-01 -1.2339487729e+00    1.5258789062e-04
-7.9758178230e-01  1.2308869447e+00  4.6263852594e-02    6.1772551793e-01  7.6177104397e-01 -8.8379290545e-01    1.5258789062e-04
-3.9099116512e-02 -5.3369838703e-01  6.1912912905e-01   -1.0785953374e+00 -1.7589782895e-01  1.4871343309e+00    1.5258789062e-04
 1.9291551838e-01  5.7813558769e-01  5.9789882948e-01    1.7133299338e-01 -3.1993267927e-01 -3.6133735919e-01    1.5258789062e-04
-6.9414408601e-02 -2.0509270802e+00  5.5399993896e+00    1.9761447940e-01 -1.0977052758e-01 -4.4262303154e-01    1.5258789062e-04
-2.7404852733e-01 -9.2890333077e-02  2.7068137032e-01    2.0869771673e+00  8.9601210551e-01 -2.4892480553e-01    1.5258789062e-04
-1.1387081080e-01  3.2253051119e+00  1.2425119741e+00   -6.4226896886e-01 -2.6627984814e-02 -4.0323451931e-01    1.5258789062e-04
 2.6673060038e+00  1.3347090290e+00 -1.1475914671e+00    1.2085325185e-01  4.6765625899e-01 -1.9457010508e-01    1.5258789062e-04
-1.4002288864e+00 -1.4623554693e+00  2.2958958658e+00   -1.1646567892e+00 -4.2323335619e-01 -6.6374954609e-01    1.5258789062e-04
-1.1850240065e+00 -1.8959278144e+00  9.4174140495e-01   -7.0932454068e-02 -2.3378226238e-01 -3.6239176644e-01    1.5258789062e-04
-5.5266269053e-01  5.9355929724e-01 -3.5228145375e-01    1.2718244822e-02  1.6115722486e-01  1.1571861255e-02    1.5258789062e-04
-1.0467550053e+00 -4.8272916045e-01 -8.3406748913e-01    4.6504395056e-01  1.6135457056e-02 -3.0723578732e-02    1.5258789062e-04
 2.6862435763e+00  2.2362991640e+00  1.5105268302e+00    1.4723795327e-01  7.0342442681e-02  2.7561560388e-01    1.5258789062e-04
 3.8591908354e+00 -3.9813147380e+00 -4.3827000744e+00   -2.4171720880e-01 -8.2644970044e-01 -7.0298808748e-01    1.5258789062e-04
-9.2257653522e-01 -4.6309756508e-01 -2.3159126270e+00   -9.6284712976e-03  4.7405337992e-02  9.3084517249e-03    1.5258789062e-04
 1.7693871069e+00 -7.5264257419e-01 -9.2806106322e-01   -5.5566973431e-01 -2.7278856429e-01 -4.5674631774e-01    1.5258789062e-04
-4.4273619949e-01 -2.0351452464e+00 -5.1655519676e+00   -1.1627539826e+00 -1.8088528646e-02  4.8118089313e-01    1.5258789062e-04
-7.1035788600e-01 -6.4777034497e-02 -1.9347934830e-01    5.0839696011e-01 -1.3362464993e+00  6.1269133683e-01    1.5258789062e-04
 1.9518009796e+00 -1.0756140088e+00 -2.1954140721e+00   -1.0768934359e+00 -9.6327092329e-01 -4.8250146816e-01    1.5258789062e-04
 5.9458669952e+00  1.2966681386e+01 -2.8878354623e-01   -8.6103126994e-02  2.9790774757e-01  9.9278593207e-02    1.5258789062e-04
 1.2875084867e+00  1.5262429417e+00  1.1344473776e+00   -4.1540058735e-01  1.3954812562e+00 -3.6702089515e-01    1.5258789062e-04
 1.7683882988e+00 -2.7382462110e-01 -1.9360007021e-01   -8.7893721325e-01  8.0896702431e-01  3.6760691789e-02    1.5258789062e-04
 9.7185508315e-01  8.9406674812e-01  1.5873568748e+00    5.9654169447e-01  2.9821284411e-01 -1.1170482001e-01    1.5258789062e-04
-1.6482102533e+00  2.1407227437e+00 -1.3115799030e+00    3.4149532172e-01  3.9452138250e-01  9.3558610041e-01    1.5258789062e-04
 1.4692148841e+00  1.5615720655e+00 -6.4171454126e+00   -5.7150629448e-02 -1.0691372468e+00  3.7572181083e-01    1.5258789062e-04
-2.2155306437e+00  2.2387528336e+00  2.6799065049e+00   -6.6715197150e-01  2.5339070080e-01 -2.7992740652e-01    1.5258789062e-04
 1.8964418302e-01  1.8578397639e+00  5.9635344487e-01    2.8356018344e-01 -2.1260496697e-01 -1.1241876008e+00    1.5258789062e-04
-1.1336503530e+00 -9.8032429589e-01 -1.4967885813e+00    2.1578027268e-01 -1.2312427475e+00  1.5223092053e+00    1.5258789062e-04
 3.3534499410e+00  2.6541901157e-02 -8.7509792424e-02   -3.1659384017e-01 -2.2569744876e-01  5.0887298833e-01    1.5258789062e-04
-6.6009384016e-01 -3.1323227885e+00  8.5131810775e-01   -2.9670897233e-01  4.4870173188e-01  1.2655173582e-01    1.5258789062e-04
 5.0558067059e-01  9.7607235637e-01  1.3791644851e-01   -4.0670202411e-01  2.4220473811e+00  1.0151666038e+00    1.5258789062e-04
 6.9804695546e-01  2.8559188971e+00  6.2814171054e-01    3.8447015506e-01  5.5249591093e-01 -1.1097922720e-02    1.5258789062e-04
 3.0817860850e+00  1.8042964368e+00 -2.4240652194e+00   -5.2119616143e-02  5.2777526002e-02  1.4751141352e-01    1.5258789062e-04
-7.8626725265e-01 -2.6114313444e-01  8.1790592703e-01    1.8087068851e+00 -8.5335366999e-01 -1.0000769744e+00    1.5258789062e-04
-3.6326956011e+00 -2.3983078502e+00  1.6650767027e+00   -7.6751235978e-02  7.6413107295e-02  7.1461429987e-02    1.5258789062e-04
 8.4745112817e-01  3.3197946729e-01  8.4156782462e-01    7.4022878066e-02  7.1346976494e-02 -1.5320585566e-01    1.5258789062e-04
 9.2285512241e-01  3.0410447429e-01  1.1347709121e-01   -8.8475415953e-02 -8.9075164453e-01 -3.3889367991e-01    1.5258789062e-04
 1.5981380253e+00 -1.1384040640e+00 -2.1272947380e+00   -7.7933478748e-01 -1.2245611202e+00 -8.2384820722e-02    1.5258789062e-04
-2.5417090662e+00 -2.8430118608e+00 -2.7994324446e+00   -5.5992533290e-01 -7.9867838313e-01 -2.5665122449e-01    1.5258789062e-04
-6.8033630202e-01  3.1724954782e+00  1.4843609592e-01    4.9301628841e-01  4.4994837340e-02  1.4993102441e-01    1.5258789062e-04
-2.0382256495e+00 -2.0290370013e+00 -1.3714589600e+00   -4.8843328578e-01  9.5550007472e-01 -7.3484579407e-01    1.5258789062e-04
-5.0886883732e-01  3.9491243375e-01  7.8404724527e-01   -2.5896640732e-01  3.2970906075e-02  4.8147756542e-02    1.5258789062e-04
-1.2015630687e+00 -1.4392362938e+00 -2.3718025161e+00   -6.9409043443e-01  2.3244759411e-02  6.5405246987e-01    1.5258789062e-04
 2.5398890377e+00  7.9634549530e-01  2.4281511046e-01    1.2316093353e+00  9.1277635723e-01  1.0711428708e+00    1.5258789062e-04
-1.7158422794e-01 -1.9285217489e-02 -4.7917160880e-01   -3.3047666031e-01  1.4450691740e-01  2.5651128142e-01    1.5258789062e-04
 4.4793032958e+00  4.1348459778e-01  4.9271685692e-01   -1.2459742875e-01  3.6433527909e-01  1.5146917949e-01    1.5258789062e-04
-2.1558523064e-01 -1.4937453380e+00  7.7594489252e-03   -3.5892854211e-01  6.2989497085e-01 -1.0768578679e-01    1.5258789062e-04
-2.1627168073e+00  1.0488868134e+00 -5.0355383217e-01   -1.2077103626e-01 -1.4470290659e-01 -1.8984805250e-03    1.5258789062e-04
 1.3615846491e+00 -4.2616813492e-01 -1.9482589233e+00   -4.5751480325e-01  4.1822016444e-01  4.6625449560e-01    1.5258789062e-04
-5.7088906021e-02  3.2769951041e+00  1.7120446329e+00    8.5578576916e-03 -1.0444120837e+00 -3.5055832721e-01    1.5258789062e-04
-2.2680708123e+00  2.6453265681e+00 -5.1452336986e+00    3.2633985587e-01 -1.3477891803e-01 -4.2438204626e-01    1.5258789062e-04
 8.0157266682e-01  4.6140177726e+00 -5.6136786195e-01    5.8985655144e-01 -4.7840804712e-01 -5.8416153647e-01    1.5258789062e-04
 1.0180085207e-01  4.0180174744e-01  1.4211720538e+00   -1.3763797413e-02 -9.4448155494e-03 -6.1006498517e-01    1.5258789062e-04
-8.7381518235e-02 -1.2643660801e+00  8.7242128406e-01    5.7627018463e-02  5.6762209557e-01 -4.8533964391e-01    1.5258789062e-04
 1.2348503483e+00  1.7404471702e+00  8.3538359093e-01   -1.2021392770e+00  3.9172524331e-01 -9.2574428852e-01    1.5258789062e-04
-1.2593725909e-01 -1.6339141467e+00  1.2109187381e+00   -2.8165532822e-01 -4.5362786827e-01  1.4741639969e+00    1.5258789062e-04
-2.5764321145e+00 -2.2010159074e-01  3.0931797392e+00    6.8990374816e-01  2.5132009627e-01  2.4618219757e-01    1.5258789062e-04
 1.3818830136e+00  1.4731241230e+00  1.9970498850e+00   -3.4182664639e-01 -6.2504382967e-01  4.1233668927e-01    1.5258789062e-04
 1.7851162713e+00 -1.0814730488e+00 -1.1462902340e+00   -3.2851071448e-01 -2.6849506888e-01  8.5228894728e-01    1.5258789062e-04
-9.9723859184e-01 -6.9911426628e-02 -3.0140573199e+00   -9.5619392437e-01  2.6521226799e-01  8.3178501780e-02    1.5258789062e-04
-1.4625870400e+00 -1.4439881790e+00 -4.7331927754e-01   -8.8210999721e-01 -1.1033133201e+00 -1.3301605330e+00    1.5258789062e-04
-1.8732733932e+00 -5.4230109540e+00 -2.0812103367e+00    9.8811081867e-01 -1.5531233985e-01  2.0166523891e-02    1.5258789062e-04
 3.8126269494e-01 -3.7474542849e+00  2.1049003569e+00   -6.0852322138e-02 -6.5544465385e-01 -4.0325805588e-01    1.5258789062e-04
 2.0419542311e+00 -3.1643308832e+00 -3.1841194787e+00   -4.5741587666e-02 -7.0662109809e-01 -3.6393747109e-01    1.5258789062e-04
 1.3044148769e+01 -1.0781717245e+01 -2.0062226620e+01   -4.4460712798e-01  4.6970159185e-01 -1.0300865500e-01    1.5258789062e-04
-3.4807244929e+00  1.2607063180e+00  6.5973935900e-01    7.9329364992e-01 -7.0002318207e-01 -1.1807693104e-02    1.5258789062e-04
 1.5219202163e+00 -9.3329295014e-01 -2.9899447217e+00    9.4953303786e-02  1.9805484056e-02  5.4955385184e-01    1.5258789062e-04
-8.5763884283e-01 -4.3221466444e+00 -1.0790322221e+00    4.5058470710e-02 -1.2277407292e-01 -7.9396862990e-02    1.5258789062e-04
 6.7938822328e-01 -1.3141076014e-01 -3.2801335398e+00   -9.4717257609e-01  4.4867084363e-01  9.3920684759e-01    1.5258789062e-04
 3.4450643170e+00 -3.9587067437e+00  1.0034001796e+01    5.8644722074e-01 -5.1839929508e-01 -3.3735173810e-02    1.5258789062e-04
 1.4761086819e+00  1.1042467524e+00  1.1987258242e+00   -2.1716492293e-02 -6.1488710638e-01 -1.0013894212e-01    1.5258789062e-04
-5.5135939364e-01  5.9680307300e-02 -1.9927614879e+00   -1.4893816781e-01  7.4857127785e-01 -1.0592612109e+00    1.5258789062e-04
 4.9488006040e-01  6.1425423129e-01  5.7708131631e-01    2.7889645155e-01 -8.3706682083e-02  1.0563716783e-02    1.5258789062e-04
 6.4462413915e+00  7.3620533712e+00 -2.0601955425e+00    2.5687880415e-01 -3.5866679531e-01 -2.7559395309e-01    1.5258789062e-04
-1.1223264330e-02 -9.4145589075e-01 -1.9007767751e-01    2.0822330733e-01 -3.7366540173e-01  9.8361754528e-02    1.5258789062e-04
-6.9889963375e+00  2.3053330833e+00 -2.7951179487e+00    1.6118566198e-01 -4.0417410234e-01  4.8832158167e-01    1.5258789062e-04
 4.9792772830e-01  1.2846833255e+00  1.4502006439e+00   -1.4117447847e+00 -1.2825867310e-01  1.1163891374e+00    1.5258789062e-04
-1.0694926278e+01 -6.8351521771e+00 -2.3043393166e+01    1.3417860900e-01 -3.9660580253e-01 -1.7942515732e-01    1.5258789062e-04
 2.4885514954e-01  5.8395565282e-01 -1.0024704309e+00    3.9021085441e-01  1.1339004723e+00 -1.7179999381e+00    1.5258789062e-04
 5.2364149928e-01  7.0427333049e-01 -1.3350131723e+00   -4.5468507479e-01 -8.7667836857e-01 -1.1337204533e+00    1.5258789062e-04
-3.4275234720e+00 -2.4027161145e+00  2.4631205850e+00    6.6993385415e-01  7.5759629298e-01  5.9242277518e-01    1.5258789062e-04
 1.9450870840e+00  6.5544685796e-01  5.6293352998e-01   -1.5433309264e-02  4.1098192677e-03  1.0349695301e-01    1.5258789062e-04
 7.7253094513e-01  2.0400970623e+00  8.6350657763e-01    7.1516100002e-01 -6.5428577422e-01  3.1555514235e-01    1.5258789062e-04
 1.2640590167e+00  6.8693915934e-01 -6.6709993064e-02    7.5362444821e-01  1.4713482783e-01  7.4219583392e-01    1.5258789062e-04
-2.0605399593e-01  6.2843398044e-01  1.0925465539e+00   -8.3676044200e-01 -1.0076011678e+00 -2.3622660258e-01    1.5258789062e-04
 3.5453725800e+00 -3.8386205248e+00 -3.1683860417e+00   -3.0753006730e-01 -3.7676218785e-01  3.1958707777e-01    1.5258789062e-04
 1.7910029774e+00  3.1554169635e-01  2.4869718494e+00    6.3751223242e-01  6.9562952327e-01  8.9427097204e-01    1.5258789062e-04
