# 球形星团 N=4096, Plummer-like 分布 (r<=2), M_total≈4101.6, 质心&总动量已归零
-0.07019988  0.16428433 -1.54858290    0.04522163  0.16180603  0.25031236   1.05639
-1.00332685  0.34185945 -0.42948857   -0.17481483 -0.00703743  0.24939773   0.79474
 0.20186915  0.47661013  0.54026689   -0.11181126 -0.22885459 -0.15891006   1.05568
 1.46910596  1.24169087 -0.52040404    0.02737941  0.25766878 -0.14768586   1.09119
-0.31869873  1.26530406  1.04571860    0.20583999  0.19343399  0.09419177   0.86104
-0.41617921  1.69100031  0.26241575    0.07383474  0.22763066  0.18166906   0.79086
-1.49789511  0.65947610  0.23760422    0.29012697  0.02634399  0.05333709   0.74881
-0.60035780 -0.25748376 -1.53062776   -0.12116788 -0.14575058 -0.23216352   1.09712
-1.58257614  0.48161368 -0.99237360    0.08220496  0.28076068  0.06318279   0.82779
-0.77301262 -0.50775704 -0.19689805    0.14218920 -0.12760085 -0.22594616   0.75203
-0.89768098  0.93266515 -0.21422173   -0.29549618 -0.02113281  0.07192308   0.96626
-0.65736966 -0.73806896 -1.71146297    0.25355175  0.09933178 -0.11401663   0.72974
-0.06114946  1.50564359  0.88288305   -0.02997054  0.16214864 -0.24847793   0.99852
-1.40801447  0.10185041  0.74317723    0.20660554  0.09726101  0.19241454   0.76324
-0.37458722  0.19971388 -0.25560452   -0.03872803 -0.14724009  0.26173856   0.93564
-1.09916177  0.75893928 -1.34004715    0.02758071  0.08861767  0.28743612   0.77591
-0.83342241 -1.66374510  0.46921131    0.28979933 -0.01643196  0.05910324   0.96711
-0.17841832 -0.42721075  1.37426966    0.13610661 -0.14373551 -0.22011530   0.71025
 0.11291661  0.25731353  0.02370160   -0.01250840 -0.28849423 -0.07932254   0.96108
 0.88509974 -0.96263343  0.53218074    0.09716852 -0.00986571 -0.27950439   1.02192
 0.48458380  1.24905200  1.31818836    0.16482834 -0.03907191 -0.24201545   0.78648
 1.97304592  0.04606219 -0.07881118   -0.06642256 -0.25558492 -0.14172637   1.12944
-1.12771230 -0.28322062 -1.30040404    0.18701247 -0.15167960  0.17687972   0.80575
 0.16108449 -0.29102527 -0.55608903    0.19827986 -0.05241562 -0.21229046   1.10085
 0.68760832 -0.99250317 -1.08942022    0.20538516  0.17528297  0.12618882   0.72653
-1.24951892 -0.25741916  1.27877853   -0.14869438  0.25878061  0.04948851   0.76776
 0.39653815  1.85696576 -0.53368198    0.03880001 -0.20887840 -0.20836335   1.19203
-1.74467753 -0.37728282  0.41460930   -0.25513335  0.10161052 -0.12697386   1.20757
-0.98357292 -0.31426754  1.53023001   -0.27747669 -0.04297353  0.11911015   0.94979
 0.45262114  1.31262153 -0.67867712   -0.00623872 -0.27305555 -0.12166494   1.06789
-0.54713277 -0.89632986  1.61722873    0.21257329  0.17153182 -0.11359238   1.05682
-0.66636053 -1.60662045  0.59840415   -0.25059072  0.15217331 -0.07623478   1.17609
-0.66111446  0.53897299  1.60593748   -0.26523866  0.13798460  0.05653298   1.04738
-0.15491298  1.53816292 -1.04215121    0.20130777 -0.04970743  0.21527592   1.26289
-0.47289228 -0.50207059 -0.27840396   -0.00312051 -0.29112362 -0.06987190   0.74262
-0.49608923  1.09066078  0.42890318    0.25776194  0.08289068  0.12265638   0.95836
 1.33759169 -1.34980895  0.52540588    0.24363099  0.05763619  0.16126089   0.79967
 0.51970503 -0.34111109  1.32525333   -0.29784972 -0.05985882 -0.01448476   0.82652
 0.12158489  0.15978670  1.79652329   -0.10155685 -0.25674588  0.12363378   1.06525
-0.19374779 -0.60386623  1.70980224    0.09968740 -0.15302957  0.23874509   0.90111
 1.32077841  0.18681395 -1.26241087    0.11615974 -0.27422723 -0.01408129   1.17230
 1.90363912  0.51933016 -0.05177109   -0.00217709  0.16338327 -0.24897178   0.74412
 0.97125666  1.14136214  0.91989397   -0.00336688 -0.25208350 -0.16005193   1.28069
 0.80659513 -0.71694150 -1.29547708    0.14148129  0.25740581 -0.04698069   0.90162
 0.04852561  0.28104533  1.74272306    0.21148075 -0.08600716  0.19238072   1.26169
-1.24354697  0.05060737 -0.52090135    0.06342695  0.20428704 -0.20634209   0.81444
 1.69173979 -1.06768775 -0.09979379    0.01870423 -0.23973948  0.18149961   1.28442
-0.01743092 -0.01841208  1.06374443    0.07151643  0.13377475  0.26018164   1.11930
 0.28512802  0.67055137  1.41572605    0.03059861  0.11500220 -0.27224410   0.75986
 0.74540997  1.61256992  0.45395004    0.08792559 -0.27325433  0.08520292   1.07476
 1.10518058 -1.49629619 -0.09843343    0.17619215  0.23955040  0.00085325   1.17523
 0.17763844 -1.79778767  0.26786300    0.23022596 -0.17612515  0.06543942   1.23698
-0.40496231  0.26349604 -1.85351425    0.24380225 -0.02178516  0.16974765   0.73512
 0.14474968  0.98100909 -1.61199096    0.19579122  0.19278630 -0.11034615   1.15639
 1.18138156 -0.71021156 -1.07252735    0.28260096  0.07937145  0.03924167   1.09517
-1.52680594 -0.92403169  0.27535954    0.16159126  0.03211638  0.25045021   0.95119
-0.68389725 -1.66389426  0.74926872    0.07025013 -0.12637175  0.26427323   1.02014
-0.09448997 -0.76947998  0.70253946    0.16698658  0.17184143 -0.17373617   1.20514
-0.75553349  1.33046585  0.98299402   -0.15894791  0.23697670  0.10232764   0.94991
-1.77180101  0.14304673 -0.30721914    0.05244050  0.08173688 -0.28038359   1.07399
-0.24869296  0.05914617 -1.82142094   -0.09285405 -0.03826268 -0.28147787   0.85499
 0.42446092 -0.72970292  0.68584067   -0.04150952 -0.21452935  0.20902484   0.89450
 1.70449828  0.19266265  0.71088278   -0.07361636 -0.18964475 -0.21930040   1.05388
-0.30403321  0.98734586 -0.15315713    0.29299173  0.00471995  0.04197929   0.73029
-1.04785001  1.32526155  0.98700405   -0.20707466 -0.05578862  0.21663147   1.22970
-0.52499014 -0.88432225 -1.49422179   -0.12564174  0.13733117 -0.23493630   0.86900
-0.79596060  0.59434087  1.63348393    0.28213106  0.01151697 -0.08559038   1.28737
 1.07845397  0.68046166 -0.65988331    0.21255383 -0.04244329  0.20544764   0.70291
-1.24302620 -0.74832890  1.29334853    0.28333379  0.06359732 -0.05374100   1.14305
 0.48800514 -1.10369287 -1.24322475    0.17639406 -0.23525229 -0.04194326   0.89636
-1.36361176 -0.53224271 -0.86299637    0.18182868 -0.08116058 -0.21816279   1.16379
-1.88889382  0.23678335 -0.46920296    0.00055600  0.17747132 -0.23919901   1.13120
 1.33578434 -0.61097973 -0.92657941    0.04095708 -0.23672734 -0.17602476   0.74158
 0.76890904  1.51145563  0.47451487    0.27461922  0.06411527 -0.08709800   0.97910
-0.44147483 -0.74557401  1.25171424    0.17198579 -0.21968390  0.10577513   0.94301
 1.57885334  0.26593887 -0.31070624   -0.12330888 -0.27013997 -0.05112343   1.23583
 0.17150846 -0.54094932  0.93579384   -0.27506699 -0.09559941  0.08973887   0.92103
-0.18371012 -1.42073776  0.93907368    0.22920338 -0.03844894 -0.18167565   0.78039
 0.65974027  1.28007423 -1.00939383    0.18120425  0.23432236 -0.02279156   0.81805
 0.22907321 -0.70159000 -1.75355232   -0.11322052 -0.23641862  0.15183505   1.14439
 0.93073794 -0.68698470  1.52975503   -0.27711419 -0.09561162  0.08308690   1.04741
 0.67583499 -0.67704526 -1.44809302   -0.15599940  0.04369960 -0.25253094   1.28854
 1.54371327  0.33511699 -0.86382330   -0.25032647  0.06322412 -0.15710177   1.22121
 1.07556941 -1.25427760 -1.00644848   -0.15554756  0.23445236 -0.10771287   0.84647
 1.16982520 -0.36635361 -1.25819442    0.25709373 -0.13621455  0.05813941   0.79638
 0.04929156 -0.19442654 -0.44441466   -0.09458158  0.01789705  0.28817132   1.16823
-0.59035352  1.08055389 -0.27786473   -0.10344291 -0.23521669  0.16030561   0.75313
 0.48209002 -1.10247557  0.77437576    0.18668477  0.18107516  0.14649614   1.12241
-1.18468822 -1.36987235  0.47813898    0.19241591  0.11917366  0.19514218   0.93324
-0.31830435  1.04238603  0.24443948    0.10640081  0.16775514 -0.22005348   1.23598
-0.19810387  0.37692926 -1.91033856   -0.15139390  0.17244849 -0.19396092   0.90870
 0.44248326  1.31520860 -0.88127560    0.14100764 -0.10532107  0.24297764   1.20541
-0.49173705 -1.50471726  0.57278168   -0.30172997 -0.03798868 -0.00917998   1.05127
 0.46541192  0.56742410  1.07973591    0.25234972 -0.09448195 -0.12054130   1.29929
-1.46323779  0.36974562 -0.44066168   -0.04935903  0.20047270  0.22120428   0.73013
-0.99921003  0.93233780  1.21144934   -0.22756448  0.18917286 -0.06368020   0.94803
-0.33631724 -1.30598639  0.06102367    0.20489168 -0.21049308  0.04627097   0.71193
 0.77428842 -0.28937793 -0.93900341   -0.04146374 -0.25788084  0.15137665   0.86292
-1.62033194 -0.85616993 -0.30884516   -0.11145696  0.13608375  0.24758647   0.93818
 0.88531440 -1.51100942  0.20726982    0.16849578 -0.21282431  0.12438313   1.27286
 1.29714076 -0.62083949  1.02660666   -0.02225988  0.24201007 -0.17374768   0.79813
 0.47932275  0.32551869  0.10573627    0.17170196  0.21081778 -0.11799010   1.25871
-0.71034163  1.19275017  0.48838709   -0.05297864  0.03143271 -0.29174653   0.99829
 0.08062779  1.05812496  1.44993668    0.16685153 -0.03296178 -0.24150637   1.19778
-1.68738411  0.31344403  0.22308105   -0.08320088  0.20331050 -0.20340746   1.22378
-0.66696723  0.31553838 -1.73798266    0.26344355  0.06585975  0.12065223   1.08600
 0.77021756  0.80368837 -1.27465482   -0.27199288 -0.08916429 -0.09953221   0.97297
-1.16356250 -0.38405964 -1.06300057   -0.24632596 -0.11613805 -0.13145979   0.87819
 1.43389339 -0.05993388 -1.12157750   -0.22349318  0.20488360  0.00050675   0.80434
-0.43624119  0.56783872 -0.38348703    0.12339778 -0.10260115 -0.24868096   1.20977
 0.46589144 -0.67196830 -0.31698418   -0.02270557  0.16947997 -0.24423567   0.70893
 1.09425726 -0.51797376  1.36155068   -0.16886060  0.03022261  0.25167502   0.87534
-1.37285759 -1.02931797 -0.11727722    0.15504383 -0.13574852  0.21746770   0.78358
 0.85602332  1.61335968  0.21638222   -0.22045105 -0.17966104  0.10768361   0.88441
-0.02784159 -1.96979079  0.06146266   -0.03012405  0.06228740  0.29494293   1.28064
 1.62903170 -0.53611533 -0.28548806   -0.13227097 -0.22267968  0.15774000   0.76840
-0.24575416 -0.36702171  0.98399891   -0.10635924  0.11427898 -0.25533120   1.08999
 1.01736275 -1.67152714  0.01535517    0.22942348 -0.14865183 -0.11246995   1.15847
 0.77758673  0.76320402 -1.46559121   -0.00997094  0.29169455  0.07242967   1.16396
-0.45825351 -0.32335111  1.35023829   -0.19712814  0.15258967  0.17454155   1.29262
-0.28055649 -0.64101129  0.80984621   -0.00728890 -0.17143417 -0.24356982   1.27211
 0.03853886  0.89681252  0.73702442   -0.19375771  0.17949967  0.15063299   0.71807
 1.51663243  0.34460663 -1.16808290   -0.08691586 -0.21931010 -0.18472695   1.25490
 1.16370810 -0.96837692 -0.17478867    0.22957723  0.17105912 -0.07483813   1.15857
 1.25109315 -0.47394908 -0.23750085    0.12960355 -0.22203362 -0.14823942   1.02566
 1.09901329 -0.48600023  0.52324897    0.03645442 -0.13814487  0.26577502   1.00035
 0.12830910  0.42311331 -0.44336124   -0.23876158  0.17749949  0.06221619   0.93026
 0.16231928  1.12769417  0.88358257   -0.08928907 -0.18179966 -0.22041917   1.18997
-0.28022482 -0.58029962 -1.75234439   -0.09534765 -0.16274057  0.23765743   1.28366
 1.65037303 -0.78074902 -0.61745373   -0.17528606 -0.14144801  0.20457279   1.24820
-1.25778582 -1.13740678  0.67981771    0.20248229 -0.19823971  0.09158947   1.16858
-1.21293705  1.19971140 -0.97304137   -0.06410995  0.28513445 -0.06894972   1.22120
-1.01042672 -0.44706485  1.30121478    0.01165124 -0.07367614 -0.28775893   0.91003
 1.94521347 -0.50566963 -0.02162113   -0.04388160  0.13131539  0.26943285   1.06309
 1.08981935 -0.29784263  1.39324756   -0.11224521 -0.13871850  0.24577335   0.92303
 1.82562844 -0.35893638 -0.45258534   -0.06318206  0.13909960 -0.25659308   0.77737
-0.39349468  1.13824865  1.43253290    0.12346421  0.21980596 -0.15655527   1.21917
-0.01495191 -0.94818410  1.64386829    0.17292529  0.22826051 -0.07772210   1.12458
 0.13904379  0.24052781 -0.47624389   -0.28458242  0.05472911  0.09474492   1.19521
 1.77584843  0.17522022 -0.48542274    0.25397936  0.08303293  0.13050222   0.96264
-0.54635748  1.64904137  0.17428061    0.12599702  0.25074962 -0.09798093   0.89865
 1.37165186 -0.73226244 -0.27804215    0.01151004 -0.06902699 -0.28890658   1.20611
 0.47316673  1.50366397 -0.41130796   -0.12227544  0.15879474 -0.22294905   0.87492
 0.21921985  0.81861806 -1.50782920    0.23284752 -0.01723618  0.18544870   0.92730
 0.83281479  1.24277666 -1.14588207    0.22030055  0.06727456  0.18967718   1.26067
-0.65457067 -0.31462640 -1.82839852   -0.21601022 -0.18990395  0.09828984   1.21795
 1.51501563  0.54934636  0.02025249    0.20056526 -0.11791114  0.18727531   0.93725
 0.77817991 -0.18863924 -1.80554497   -0.16290009 -0.09655623  0.23830625   1.25108
-0.50136871  1.01263739 -0.97473798    0.13430659  0.16329374 -0.20737770   0.75236
 0.92238800 -1.03127285  1.34982327    0.11311453 -0.26607346  0.07616024   0.89604
-1.52039227 -0.61598256  1.08912544   -0.04621189  0.27636227 -0.10631241   1.02895
 0.10822712 -0.30638163 -1.44667136   -0.11960535 -0.14051870 -0.23609204   1.02081
 1.13310924  0.34486956 -1.52108699    0.20956449  0.14859684 -0.14619175   1.01343
-1.03147679  1.16222114 -0.30625916    0.19117098  0.20828121 -0.08889212   0.90725
 0.82177199 -1.08773528  0.87363475    0.02578023 -0.24077839  0.17903441   0.98619
 0.29250241 -1.50671802 -1.06406333   -0.23554035  0.16482857  0.09951683   1.20972
-0.27257417  0.67571363 -0.36714809    0.06890662  0.00002658  0.29352685   0.83135
 0.39787774 -0.70851845  1.22902674   -0.26645596 -0.02611245  0.14625883   1.02397
-1.16311945  0.25355157  1.11617260   -0.18119961 -0.21421496 -0.11075235   1.19804
-1.62499649 -0.81276676  0.76952525    0.08601532 -0.17814634  0.22644248   0.70388
-1.59058410  0.73272312  0.74088469    0.00881578 -0.28078949  0.10745724   0.71155
-1.34075780  0.03902019 -0.02486044   -0.08317107 -0.11551098  0.26804366   1.14880
 1.56639522 -1.03603857  0.04067153   -0.03138724  0.29089205 -0.06552670   0.86435
-0.76299406  1.15872614 -1.01670637    0.03261633 -0.25135658 -0.15694375   1.18303
 0.64466788 -0.55645856 -1.34152574    0.29335837  0.03269813  0.01945536   1.08739
 1.18889358  0.32170001  1.16322034    0.23041489  0.18576487  0.02155109   1.21546
-1.49700534  0.71591609 -0.39888896   -0.27783201  0.09139580  0.08547821   0.88091
-0.85461044  0.89847314  1.34192856    0.21586185  0.12393051 -0.15903976   1.01519
-1.47506749  0.96998951  0.16895507    0.19983097 -0.08059214  0.20708180   1.00412
-0.67696251 -1.61901242  0.43830043   -0.13343081  0.13138527 -0.23419465   1.14224
-0.42646289  0.26455337  1.18683197   -0.04096491 -0.21242858 -0.20605173   1.15600
-1.09912432  0.78654504  1.05569773   -0.06876958 -0.18381738  0.23080464   1.29985
-1.21950599 -0.96401187  1.06408111   -0.08364161  0.28730549 -0.03149974   0.88787
 1.45718303  0.04488730 -0.62891806   -0.25715928  0.13396940  0.09288774   0.83107
-0.43534524 -1.78739710 -0.70155544   -0.09671077 -0.28538734 -0.00348909   1.12915
 1.26017689  0.73042464 -1.22879019   -0.19982743 -0.09602690 -0.20373597   1.26217
 0.71993598  0.48155153 -1.71048517    0.24277871  0.14327111  0.09417476   1.19895
 0.98043568 -0.93981437 -0.27369737   -0.22404170  0.19871058  0.05010583   0.85129
-1.85677564  0.01427376 -0.37918305    0.13983654 -0.22407793  0.14045020   0.75406
-1.21321207 -0.68239457 -0.37597637   -0.13617887  0.20134627  0.18172900   1.00075
-0.18319969  0.34495407  1.92684377    0.21374070 -0.20453830 -0.02177950   0.85782
-0.46215595 -1.47739649  0.34369969   -0.27523104  0.11738706 -0.05081380   0.87303
-1.11219525  0.56564269 -0.39750712   -0.06922989  0.08757994  0.28211689   1.15353
 0.16251805 -1.37534566  1.29966803    0.16402212  0.17904124 -0.16937465   0.78421
 0.55759527  0.83443904 -1.12297703    0.08665717 -0.00686604 -0.28315714   1.17333
 1.28399452 -0.50843646  0.11025484   -0.13033805 -0.27174994 -0.01453336   1.21689
-0.79539173 -1.76080103 -0.46704714    0.26684576  0.10840324 -0.06582247   0.99955
 0.69670007 -0.29790521  1.45159512   -0.18712090  0.22772190 -0.06623492   0.79306
-0.72528090 -1.56192361 -0.87131445    0.19390589 -0.16107671  0.15991502   1.09425
 0.28400156 -1.26678852  1.39805491    0.14638813 -0.25741381 -0.02925879   0.93280
-0.86844082  0.79772592  1.08977827   -0.06916870 -0.27574397  0.10148761   0.74903
-1.02569913  0.30930176 -1.43230098    0.03809017  0.18164059  0.23755715   1.10483
 0.49903458 -1.70124210  0.62991152   -0.20230683 -0.06958539  0.21705344   0.93446
 1.53020426  0.52320639 -0.72094236   -0.15488773  0.18270497  0.18689701   0.88709
 0.18757460  1.44063888  0.11912331   -0.03872529  0.24675106  0.16972760   0.97956
-0.80022558  0.09154169  0.80914278   -0.24463121 -0.17733544 -0.02628813   0.81822
-0.02873907 -0.85113857 -1.72181312    0.08934411 -0.12617272 -0.25292473   1.10350
-0.28599889 -0.94759691  0.93979528   -0.11502838  0.00145957  0.28145943   0.81562
-0.15555449 -1.64209108  0.32861537    0.04173141  0.15205404  0.25707341   1.09292
-0.45773493 -1.52346322 -1.11252982   -0.12410666 -0.12162054 -0.24411724   1.19737
 0.32920550 -0.40360437  1.41396523   -0.15732426 -0.14652612 -0.20985040   0.73586
 1.63340572 -0.93097866  0.27670745   -0.17750080 -0.23750607  0.06283359   0.84247
-0.81194740 -1.47499926 -0.47982256   -0.13939706 -0.26543730  0.03895694   0.84302
 0.43735052 -1.54341272 -0.34739297    0.12436741 -0.07774953  0.26219633   1.00017
 0.80125335 -0.62290596  1.68107139    0.25548979  0.10958764  0.10487248   1.02722
 0.52894934 -0.30804906 -1.53477078    0.26654791 -0.11968646 -0.04511954   0.72063
 0.67304091  0.56894018  0.17477470   -0.15214376 -0.23632317  0.11362674   0.81344
-1.88254348 -0.54305431 -0.12822420   -0.17829063  0.24089259  0.04405629   1.20753
 1.24582560 -0.09806209 -1.24329515    0.26806209  0.12556898  0.00498612   1.14602
-1.42304143  0.59970915 -1.21005786    0.25620505  0.14737700  0.02191780   0.92589
-0.59315078 -1.59099753  0.60266186   -0.29066230  0.06742068 -0.05648636   1.28284
-0.06082400 -1.16015921  0.68204669    0.03443833 -0.10245211 -0.27666968   1.12199
 1.46221391  0.95272010 -0.24661454    0.13724931  0.20935648  0.16418720   1.28223
-1.57331859  0.85096974 -0.44485780   -0.25561856  0.14727005  0.07461946   0.75319
 0.66295020 -1.17875872  0.51010556    0.07610787 -0.27517820 -0.08574544   1.02831
 1.38790673  1.07157790  0.67518852    0.25736423  0.08397974 -0.11753649   1.00436
 1.50850694 -0.74056123  0.20946136    0.08524216 -0.25994886  0.12262781   1.14578
-0.18857468 -0.87781143 -0.29214516   -0.02081380 -0.15423256  0.25941652   0.85969
 1.37199792  1.25949760 -0.26675792   -0.15744096  0.22942324 -0.11540719   1.29657
 0.25664831  0.77749535 -0.77438694   -0.11436661  0.23448010  0.15398944   0.88359
 0.18536133 -1.21647911  0.96560865   -0.17081578  0.17455596  0.18100513   1.11564
 0.33333614  1.72139735 -0.32086631   -0.19230016 -0.22839480 -0.04766036   1.24456
 0.65995838 -0.08943427  1.57184458   -0.21733124  0.17403297  0.12243849   1.19506
